type,id,title,publishedTime,duration,thumbnails,descriptionSnippet,link,shelfTitle,viewCount.text,viewCount.short,channel.name,channel.id,channel.thumbnails,channel.link,accessibility.title,accessibility.duration
video,ovIzdcyNPPw,"The Best Security Camera Power Options For Me | Wireless, Wired or Solar? | Ask Ring",4 months ago,1:46,"[{'url': 'https://i.ytimg.com/vi/ovIzdcyNPPw/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDhd7djHZ4LCHRqDHVY0fhmxgwckg', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/ovIzdcyNPPw/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAHXMxiBqOPaosADgAdKN1wVUettA', 'width': 720, 'height': 404}]","[{'text': 'Wireless, Wired or Solar '}, {'text': 'Security Camera', 'bold': True}, {'text': '? What are the best power options with Ring '}, {'text': 'Security Cameras', 'bold': True}, {'text': '? With Ring Security\xa0...'}]",https://www.youtube.com/watch?v=ovIzdcyNPPw,,"7,807",7.8K,Ring,UCSDG3M0e2mGX9_qtHEtzj2Q,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwniQnTii634TbJgLgKACePKYvwr4a1sZk9CIIAAucw=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCSDG3M0e2mGX9_qtHEtzj2Q,"The Best Security Camera Power Options For Me | Wireless, Wired or Solar? | Ask Ring by Ring 4 months ago 1 minute, 46 seconds 7,807 views","1 minute, 46 seconds"
video,xDGj2ESsLSU,ZOSI Security Camera - PART 3 [Resolve Poor Signal Issue],3 years ago,6:01,"[{'url': 'https://i.ytimg.com/vi/xDGj2ESsLSU/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDULIIqrIAMdFi4JcWg7fgxio8V9A', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/xDGj2ESsLSU/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCNJjKSI7Eagb4rjtx3SNPrcm3bVQ', 'width': 720, 'height': 404}]",[{'text': 'Disclaimer: 1- This video is for educational purpose only. I do not hold any responsibility on what happens after you use this\xa0...'}],https://www.youtube.com/watch?v=xDGj2ESsLSU,,"103,504",103K,Behfor,UCh_SnOW0Q6rDtQ4f1m8u93A,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwniIOwXAExr-Co1xY6w4bACHasi1WWu94w0VFFAU=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCh_SnOW0Q6rDtQ4f1m8u93A,"ZOSI Security Camera - PART 3 [Resolve Poor Signal Issue] by Behfor 3 years ago 6 minutes, 1 second 103,504 views","6 minutes, 1 second"
video,0Qh8TrCLs6c,IP Vandal Proof Dome Security Camera Shootout,2 years ago,9:40,"[{'url': 'https://i.ytimg.com/vi/0Qh8TrCLs6c/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLA35vSmTrmGiH4RSvHQRR6DBcfFpQ', 'width': 480, 'height': 270}]","[{'text': '*********************************** In this video, we go in depth with a full overview of our IP vandal domes. Come see the\xa0...'}]",https://www.youtube.com/watch?v=0Qh8TrCLs6c,,"7,855",7.8K,Nelly's Security,UCPhKMwKw3h6gZ8zNG3tp5UQ,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhC1RGBwB6BZBhND5nmgAcj-L1YTpHM8kqWgiZW=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCPhKMwKw3h6gZ8zNG3tp5UQ,"IP Vandal Proof Dome Security Camera Shootout by Nelly's Security 2 years ago 9 minutes, 40 seconds 7,855 views","9 minutes, 40 seconds"
video,bdI2j8ADIZY,Best Outdoor Security Camera Options For Me | Ask Ring,4 months ago,7:14,"[{'url': 'https://i.ytimg.com/vi/bdI2j8ADIZY/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCqS2-0ZBglFzbwFD6m9cvZzFpl_w', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/bdI2j8ADIZY/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAkf3DS6nOiRHcbpKNdEMGG1bN2Sg', 'width': 720, 'height': 404}]","[{'text': 'What are the best outdoor '}, {'text': 'security camera', 'bold': True}, {'text': ' options by Ring? Ring has a variety of outdoor '}, {'text': 'security cameras', 'bold': True}, {'text': ' that provide an extra\xa0...'}]",https://www.youtube.com/watch?v=bdI2j8ADIZY,,"7,928",7.9K,Ring,UCSDG3M0e2mGX9_qtHEtzj2Q,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwniQnTii634TbJgLgKACePKYvwr4a1sZk9CIIAAucw=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCSDG3M0e2mGX9_qtHEtzj2Q,"Best Outdoor Security Camera Options For Me | Ask Ring by Ring 4 months ago 7 minutes, 14 seconds 7,928 views","7 minutes, 14 seconds"
video,D2SpiptcpRE,CAUGHT On Security Camera! | They Left A BABY In Our HOUSE!,1 year ago,8:54,"[{'url': 'https://i.ytimg.com/vi/D2SpiptcpRE/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAkYxYTCMLpTQxTMv_L9XUc05JZiA', 'width': 480, 'height': 270}]",[{'text': 'Our house got broken into! Check out WHO Broke IN HERE: https://youtu.be/p_nh8JF0nw4 Welcome to the Tannerites. We post\xa0...'}],https://www.youtube.com/watch?v=D2SpiptcpRE,,"5,093,950",5M,Tannerites,UCUvEpOhD1BYa6J2dPZbEtTw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngzKlrvtHJiX9czlVLmjNeHg1ZCYkA5Kvc2acq-OA=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCUvEpOhD1BYa6J2dPZbEtTw,"CAUGHT On Security Camera! | They Left A BABY In Our HOUSE! by Tannerites 1 year ago 8 minutes, 54 seconds 5,093,950 views","8 minutes, 54 seconds"
video,tNsUpBFOgz4,20 Impressive Situations Caught on CCTV Camera,1 month ago,13:59,"[{'url': 'https://i.ytimg.com/vi/tNsUpBFOgz4/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBFib4LkZubysLsnpgVmDKl2GoVJQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/tNsUpBFOgz4/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCqkF2nvFr3uX2WFori70DN41Whig', 'width': 720, 'height': 404}]",[{'text': 'For copyright matters please contact us at: copymanager.mn@gmail.com Have you ever felt like someone was following you?'}],https://www.youtube.com/watch?v=tNsUpBFOgz4,,"347,015",347K,#Mind Warehouse,UCYenDLnIHsoqQ6smwKXQ7Hg,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwng2r9VguYVJhfrH-ZYmSRlUwNzvX4IdGpdstWBr=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCYenDLnIHsoqQ6smwKXQ7Hg,"20 Impressive Situations Caught on CCTV Camera by #Mind Warehouse 1 month ago 13 minutes, 59 seconds 347,015 views","13 minutes, 59 seconds"
video,wRcKA79XQ9s,realme Smartcam 360 for Home & Office 🔥 Security camera Unboxing in Telugu...,3 months ago,12:26,"[{'url': 'https://i.ytimg.com/vi/wRcKA79XQ9s/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBnf6gkDS5JcOdtEfkUMgfM1WCdww', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/wRcKA79XQ9s/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCRcbUqYBRKFfbfsx5miYbFUDAHMQ', 'width': 720, 'height': 404}]","[{'text': 'Best 360 degree '}, {'text': 'Security Camera', 'bold': True}, {'text': ' Unboxing & Review in Telugu | Best Home Security System Review in Telugu | Best Wifi\xa0...'}]",https://www.youtube.com/watch?v=wRcKA79XQ9s,,"29,652",29K,Telugu Tech with Srinivas,UCdqtTQjRs-aEZUIzcJrx2xw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwniaNmDvNR292t40j-rxlgnXO9N1Bw6WYCJBBmnu=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCdqtTQjRs-aEZUIzcJrx2xw,"realme Smartcam 360 for Home & Office 🔥 Security camera Unboxing in Telugu... by Telugu Tech with Srinivas 3 months ago 12 minutes, 26 seconds 29,652 views","12 minutes, 26 seconds"
video,wGGrybNLVKo,"Cheapest Price CCTV,  wifi camera ! Wholesale Price cctv & security accessories | Mohni Network",3 months ago,10:43,"[{'url': 'https://i.ytimg.com/vi/wGGrybNLVKo/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBJj012xR63EdXWmbQwhTFZ66yASQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/wGGrybNLVKo/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAH3R54K4jbKySZ6I8q8eJbxdcGEQ', 'width': 720, 'height': 404}]","[{'text': 'Welcome to our channel ""Ravizone Business Ideas\'\' Rahul - 9897492812 , 9412122468 Hello friends, my name is Ravi Tyagi and\xa0...'}]",https://www.youtube.com/watch?v=wGGrybNLVKo,,"26,699",26K,Ravizone Business Ideas,UCu2isHQ2wBep59wArOvPIrg,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwng35JrT2QNYuyaZ1Hd-Xfedc1sF7W3N-ruWnSMZ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCu2isHQ2wBep59wArOvPIrg,"Cheapest Price CCTV,  wifi camera ! Wholesale Price cctv & security accessories | Mohni Network by Ravizone Business Ideas 3 months ago 10 minutes, 43 seconds 26,699 views","10 minutes, 43 seconds"
video,P05mQLtPjt4,Security Camera Captures Apparition Passing by at Night - 1183383,4 days ago,0:10,"[{'url': 'https://i.ytimg.com/vi/P05mQLtPjt4/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCfbA9iPpQUYGswa_9E-CQQdYC6_A', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/P05mQLtPjt4/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBFeOaWYFJx990XTbE3k04f53MLww', 'width': 720, 'height': 404}]",[{'text': 'To license this content click here and use “RM1” code at checkout https://www.jukinmedia.com/licensing/view/1183383.'}],https://www.youtube.com/watch?v=P05mQLtPjt4,,"16,821",16K,RM Videos,UCdAeRRjq6vjnAkxatZVxxxg,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnjLkfNRgyjazcISHFPCyJKJceNU3Wy6ZmoPou40Sg=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCdAeRRjq6vjnAkxatZVxxxg,"Security Camera Captures Apparition Passing by at Night - 1183383 by RM Videos 4 days ago 10 seconds 16,821 views",10 seconds
video,8S97o-f1WjE,"Blink Security Camera System Tips, Tricks and Fixes!",8 months ago,8:27,"[{'url': 'https://i.ytimg.com/vi/8S97o-f1WjE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBK5Tvd7GVn0CILI6PK4D4jromntQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/8S97o-f1WjE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB0hCywFASKPFmtJiPfgBOadUBkLA', 'width': 720, 'height': 404}]",[{'text': 'Disclaimer: This description contains affiliate links of products mentioned in video. If clicked and purchased I will receive\xa0...'}],https://www.youtube.com/watch?v=8S97o-f1WjE,,"112,433",112K,GregglesTV,UCdV8E_Ca22hjQh1-REttX2A,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhZGIvu0sk1Uj3ZDF2hGTUop-JMF9QRkbQp82LdbA=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCdV8E_Ca22hjQh1-REttX2A,"Blink Security Camera System Tips, Tricks and Fixes! by GregglesTV 8 months ago 8 minutes, 27 seconds 112,433 views","8 minutes, 27 seconds"
video,6nY-V_WG7oI,Smart CCTV Camera (with Face Recognition) using Raspberry Pi 4 | Full Tutorial,8 months ago,15:19,"[{'url': 'https://i.ytimg.com/vi/6nY-V_WG7oI/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLB2C1yoXlwBst62DXXf2sC7QAFmUQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/6nY-V_WG7oI/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBj2XmEwpwxtBbB4YJ9F92r0IDpbQ', 'width': 720, 'height': 404}]","[{'text': 'Introducing the Smart '}, {'text': 'CCTV Camera', 'bold': True}, {'text': '. A Smart Home '}, {'text': 'Surveillance camera', 'bold': True}, {'text': ' with Face recognition. Featuring the new Raspberry Pi\xa0...'}]",https://www.youtube.com/watch?v=6nY-V_WG7oI,,"61,266",61K,Eben Kouao,UCGxwyXJWEarxh2XWqvygiIg,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnjPNo8p74nV74Ll_E_8f-NlmxY7bx1U1cyNZKfh1Q=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCGxwyXJWEarxh2XWqvygiIg,"Smart CCTV Camera (with Face Recognition) using Raspberry Pi 4 | Full Tutorial by Eben Kouao 8 months ago 15 minutes 61,266 views","15 minutes, 19 seconds"
video,ShcuJrpm7U4,"360 AC1C Security Camera: Small in size, big in function",6 days ago,5:05,"[{'url': 'https://i.ytimg.com/vi/ShcuJrpm7U4/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAdBqhrbCrx506QdTq4jtD6eEuTwQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/ShcuJrpm7U4/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDjIuYnGh8o_4D3S4CL9GNjqXggzw', 'width': 720, 'height': 404}]","[{'text': ""Need to keep an eye on what's going on at home? A Wi-Fi connected ""}, {'text': 'security camera', 'bold': True}, {'text': ' can help. While many cameras are big and\xa0...'}]",https://www.youtube.com/watch?v=ShcuJrpm7U4,,593,593,Erin Lawrence,UCDGqNf14HSF9v8e-Qmp7VXA,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhaVYgQB8mKCmlImdbXfyl6XPFwes5uWljmeO4rvQ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCDGqNf14HSF9v8e-Qmp7VXA,"360 AC1C Security Camera: Small in size, big in function by Erin Lawrence 6 days ago 5 minutes, 5 seconds 593 views","5 minutes, 5 seconds"
video,zjVTbhgtz7w,Turn Webcam into Security Camera and viewing on your Mobile | NETVN,11 months ago,5:27,"[{'url': 'https://i.ytimg.com/vi/zjVTbhgtz7w/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD935qGTUfBruQ-arymYX-Xvw8cUg', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/zjVTbhgtz7w/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAFTpR2FPFi_FWtz-04Ih2I2fGL4Q', 'width': 720, 'height': 404}]","[{'text': 'In this video, we will show you how to turn a webcam into a '}, {'text': 'security camera', 'bold': True}, {'text': ' You can even view it anywhere on your phone\xa0...'}]",https://www.youtube.com/watch?v=zjVTbhgtz7w,,"51,268",51K,Net VN,UCCl11_iYjid0YrT7d8DF3-w,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnixGraKPJ0juDqIB2Oxg3jftxcGYvqmCDAzrWJ3Xw=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCCl11_iYjid0YrT7d8DF3-w,"Turn Webcam into Security Camera and viewing on your Mobile | NETVN by Net VN 11 months ago 5 minutes, 27 seconds 51,268 views","5 minutes, 27 seconds"
video,EDLDfOn5tRU,Arlo Essential Spotlight Indoor/Outdoor Security Camera Review,5 months ago,4:09,"[{'url': 'https://i.ytimg.com/vi/EDLDfOn5tRU/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCEF-pssYL72mjrbWtOyDAJrOGv3w', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/EDLDfOn5tRU/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDXa2NvSOwvi5lVIxbgnU2D1s6rgA', 'width': 720, 'height': 404}]","[{'text': 'Introducing and reviewing the Arlo Essential Spotlight Wire-Free Indoor/Outdoor 1080p '}, {'text': 'Security Camera', 'bold': True}, {'text': '. Join me for all the\xa0...'}]",https://www.youtube.com/watch?v=EDLDfOn5tRU,,"16,746",16K,Best Buy Canada Product Videos,UC4odhKK9Vyw7xL-YFP8S7xQ,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhyvwUDsO_F-m1agScHkG0yUFlCQPUvGCvjVI0A5w=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UC4odhKK9Vyw7xL-YFP8S7xQ,"Arlo Essential Spotlight Indoor/Outdoor Security Camera Review by Best Buy Canada Product Videos 5 months ago 4 minutes, 9 seconds 16,746 views","4 minutes, 9 seconds"
video,0ZxLKRsurV0,Security Camera Captures Unusual Home Intruder,9 months ago,3:18,"[{'url': 'https://i.ytimg.com/vi/0ZxLKRsurV0/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBSAMjVUiIxrd8iKixtG1VD-Cq7Kg', 'width': 480, 'height': 270}]","[{'text': 'Links To Sources: '}, {'text': 'Camera', 'bold': True}, {'text': ': https://www.youtube.com/watch?v=va4gqwKZA54 Super Dog:\xa0...'}]",https://www.youtube.com/watch?v=0ZxLKRsurV0,,"10,136,262",10M,Daily Dose Of Internet,UCdC0An4ZPNr_YiFiYoVbwaw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnjShvJxDikNF0ANKIG231O0p9jdjWzIqQVZJJnCOg=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCdC0An4ZPNr_YiFiYoVbwaw,"Security Camera Captures Unusual Home Intruder by Daily Dose Of Internet 9 months ago 3 minutes, 18 seconds 10,136,262 views","3 minutes, 18 seconds"
video,UDvzMjJuLos,Turn Your Old iPhone or iPad Into a Security Camera,4 years ago,4:58,"[{'url': 'https://i.ytimg.com/vi/UDvzMjJuLos/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCHnb7Of94KoVDsgTL4nIJFjaaudw', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/UDvzMjJuLos/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDNArBE_WnJfNmUrIir0KmOA7zymQ', 'width': 720, 'height': 404}]","[{'text': 'About iDB iDownloadBlog (iDB) was founded in May 2008 as a weblog focused on delivering Apple news, reviews, editorials as\xa0...'}]",https://www.youtube.com/watch?v=UDvzMjJuLos,,"157,195",157K,iDB,UCF9-JngqznvAsiF2yZbeY8g,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngMgcbmhHedP-QZdJGET0u1yKTfUOLWbM1LGvRLFQ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCF9-JngqznvAsiF2yZbeY8g,"Turn Your Old iPhone or iPad Into a Security Camera by iDB 4 years ago 4 minutes, 58 seconds 157,195 views","4 minutes, 58 seconds"
video,DQ4hqNvziFQ,Battery Backup for your Security Camera System (PC/MAC & NVR/DVR),2 years ago,8:26,"[{'url': 'https://i.ytimg.com/vi/DQ4hqNvziFQ/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAUMlFbVmjgHv5ubfCQwgc83sOlHg', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/DQ4hqNvziFQ/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA8l_tBGKj9-e6ab2GoB4BfEQO3iA', 'width': 720, 'height': 404}]","[{'text': 'I want a backup power supply to keep my '}, {'text': 'security', 'bold': True}, {'text': ' system running so nobody tries to use a power failure as an opportunity.'}]",https://www.youtube.com/watch?v=DQ4hqNvziFQ,,"26,050",26K,Home Tech DIY,UCd9pX2Ykpa1BKodF6fSUV_g,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwni1r1qHtMwKV8k98ZdrPj6ylmdnQiz8aFX9CaES0Q=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCd9pX2Ykpa1BKodF6fSUV_g,"Battery Backup for your Security Camera System (PC/MAC & NVR/DVR) by Home Tech DIY 2 years ago 8 minutes, 26 seconds 26,050 views","8 minutes, 26 seconds"
video,Vcup8XH9IZI,Xiaomi Smart Security Camera Standard Edition Review - MJSXJO2HL,7 months ago,6:07,"[{'url': 'https://i.ytimg.com/vi/Vcup8XH9IZI/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLC-nZnA1EkwD7xWJ8hZcqcnGcQ9Nw', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/Vcup8XH9IZI/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBvj29j_PloVNpqdv8b6ROE9ZTWMw', 'width': 720, 'height': 404}]","[{'text': 'In this video I take a closer look at the Xiaomi Smart '}, {'text': 'Camera', 'bold': True}, {'text': ' Standard Edition with model number MJSXJO2HL. Check latest price\xa0...'}]",https://www.youtube.com/watch?v=Vcup8XH9IZI,,"26,486",26K,securitybros,UCV3Ar1Mb7r1_dFmpNA19QuA,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnjPTXUmeASXbyiYHOqzQvobKYZvkc8_6gsSQFknww=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCV3Ar1Mb7r1_dFmpNA19QuA,"Xiaomi Smart Security Camera Standard Edition Review - MJSXJO2HL by securitybros 7 months ago 6 minutes, 7 seconds 26,486 views","6 minutes, 7 seconds"
video,0xxhDAouu8Q,Reolink 4K Security Camera System Review  - B800 8MP vs 4MP vs 5MP,1 year ago,16:41,"[{'url': 'https://i.ytimg.com/vi/0xxhDAouu8Q/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDflLGHrysSRr19Oxb5gQf7jpygQg', 'width': 480, 'height': 270}]","[{'text': ""Today, we are going to check out Reolink's 4K PoE NVR ""}, {'text': 'Security Camera', 'bold': True}, {'text': '... the B800 and also the their new 8 channel NVR\xa0...'}]",https://www.youtube.com/watch?v=0xxhDAouu8Q,,"143,802",143K,LifeHackster,UCr3zseJE_oWODbaDStGIayg,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnjQaJoEruXMbm_AL4_Qtv1ozMgfht6qZ9hbtYrvlQ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCr3zseJE_oWODbaDStGIayg,"Reolink 4K Security Camera System Review  - B800 8MP vs 4MP vs 5MP by LifeHackster 1 year ago 16 minutes 143,802 views","16 minutes, 41 seconds"
video,#NAME?,Spying on our Pet Alligator with a Security Camera!,7 months ago,2:26,"[{'url': 'https://i.ytimg.com/vi/-FOj_5ylmNY/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCqcApvecIXY_il4BL31xGJ4-Fs3g', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/-FOj_5ylmNY/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBdoKQ5CiSf7A1nUEnevbQmblOtZA', 'width': 720, 'height': 404}]","[{'text': 'Today we install a '}, {'text': 'security camera', 'bold': True}, {'text': "" into Rex's room to see what she does when we're not around... And let's just say it's more\xa0...""}]",https://www.youtube.com/watch?v=-FOj_5ylmNY,,"3,888,676",3.8M,Snake Discovery,UCnIrLy19cFV50Eai8Xj-ArA,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngQ7luDccEriOsHqfUJsCC5tpPqBb4KINnTOT847w=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCnIrLy19cFV50Eai8Xj-ArA,"Spying on our Pet Alligator with a Security Camera! by Snake Discovery 7 months ago 26 minutes 3,888,676 views","26 minutes, 26 seconds"
